VehID,DepartedTime,ArrivedTime,RouteID,TravelTime,AverageSpeed
02.89,274.000000,379.000000,route2,105.000000,7.904762
01.91,275.000000,369.000000,route1,94.000000,8.829787
05.26,275.000000,301.000000,route2A,26.000000,12.307692
03.34,276.000000,326.000000,route1A,50.000000,6.400000
02.90,277.000000,371.000000,route2,94.000000,8.829787
01.92,278.000000,390.000000,route1,112.000000,7.410714
04.33,278.000000,308.000000,route1B,30.000000,10.666667
08.29,279.000000,310.000000,route3B,31.000000,10.322581
02.91,280.000000,371.000000,route2,91.000000,9.120879
01.93,281.000000,380.000000,route1,99.000000,8.383838
05.27,281.000000,321.000000,route2A,40.000000,8.000000
02.92,283.000000,373.000000,route2,90.000000,9.222222
01.94,284.000000,390.000000,route1,106.000000,7.830189
05.28,284.000000,319.000000,route2A,35.000000,9.142857
04.34,284.000000,328.000000,route1B,44.000000,7.272727
08.30,284.000000,324.000000,route3B,40.000000,8.000000
02.93,286.000000,380.000000,route2,94.000000,8.829787
09.24,286.000000,324.000000,route4A,38.000000,8.421053
08.31,287.000000,323.000000,route3B,36.000000,8.888889
01.95,288.000000,392.000000,route1,104.000000,7.980769
02.94,289.000000,394.000000,route2,105.000000,7.904762
09.25,289.000000,326.000000,route4A,37.000000,8.648649
03.35,290.000000,324.000000,route1A,34.000000,9.411765
05.29,290.000000,329.000000,route2A,39.000000,8.205128
01.96,291.000000,389.000000,route1,98.000000,8.469388
02.95,292.000000,376.000000,route2,84.000000,9.880952
03.36,293.000000,327.000000,route1A,34.000000,9.411765
06.31,293.000000,331.000000,route2B,38.000000,8.421053
01.97,294.000000,395.000000,route1,101.000000,8.217822
08.32,294.000000,326.000000,route3B,32.000000,10.000000
02.96,295.000000,395.000000,route2,100.000000,8.300000
01.98,297.000000,392.000000,route1,95.000000,8.736842
02.97,298.000000,399.000000,route2,101.000000,8.217822
03.37,298.000000,327.000000,route1A,29.000000,11.034483
01.99,300.000000,405.000000,route1,105.000000,7.904762
02.98,301.000000,398.000000,route2,97.000000,8.556701
03.38,301.000000,330.000000,route1A,29.000000,11.034483
01.100,303.000000,403.000000,route1,100.000000,8.300000
02.99,304.000000,408.000000,route2,104.000000,7.980769
03.39,304.000000,343.000000,route1A,39.000000,8.205128
01.101,306.000000,406.000000,route1,100.000000,8.300000
05.30,306.000000,344.000000,route2A,38.000000,8.421053
08.33,306.000000,346.000000,route3B,40.000000,8.000000
02.100,307.000000,419.000000,route2,112.000000,7.410714
10.25,307.000000,339.000000,route4B,32.000000,10.000000
01.102,309.000000,406.000000,route1,97.000000,8.556701
05.31,309.000000,344.000000,route2A,35.000000,9.142857
08.34,309.000000,345.000000,route3B,36.000000,8.888889
09.26,309.000000,337.000000,route4A,28.000000,11.428571
02.101,310.000000,424.000000,route2,114.000000,7.280702
04.35,311.000000,344.000000,route1B,33.000000,9.696970
06.32,311.000000,344.000000,route2B,33.000000,9.696970
01.103,312.000000,418.000000,route1,106.000000,7.830189
08.35,312.000000,354.000000,route3B,42.000000,7.619048
03.40,312.000000,344.000000,route1A,32.000000,10.000000
02.102,313.000000,420.000000,route2,107.000000,7.757009
07.27,313.000000,343.000000,route3A,30.000000,10.666667
04.36,314.000000,344.000000,route1B,30.000000,10.666667
05.32,314.000000,345.000000,route2A,31.000000,10.322581
01.104,315.000000,430.000000,route1,115.000000,7.217391
08.36,315.000000,354.000000,route3B,39.000000,8.205128
09.27,315.000000,350.000000,route4A,35.000000,9.142857
02.103,316.000000,437.000000,route2,121.000000,6.859504
01.105,318.000000,430.000000,route1,112.000000,7.410714
03.41,318.000000,359.000000,route1A,41.000000,7.804878
06.33,318.000000,345.000000,route2B,27.000000,11.851852
02.104,319.000000,435.000000,route2,116.000000,7.155172
07.28,319.000000,355.000000,route3A,36.000000,8.888889
09.28,320.000000,347.000000,route4A,27.000000,11.851852
02.105,321.000000,444.000000,route2,123.000000,6.747967
01.106,321.000000,432.000000,route1,111.000000,7.477477
01.107,324.000000,420.000000,route1,96.000000,8.645833
09.29,324.000000,365.000000,route4A,41.000000,7.804878
02.106,325.000000,407.000000,route2,82.000000,10.121951
04.37,325.000000,358.000000,route1B,33.000000,9.696970
01.108,327.000000,438.000000,route1,111.000000,7.477477
09.30,327.000000,364.000000,route4A,37.000000,8.648649
02.107,328.000000,421.000000,route2,93.000000,8.924731
04.38,328.000000,357.000000,route1B,29.000000,11.034483
05.33,328.000000,372.000000,route2A,44.000000,7.272727
06.34,328.000000,369.000000,route2B,41.000000,7.804878
10.26,328.000000,366.000000,route4B,38.000000,8.421053
01.109,330.000000,432.000000,route1,102.000000,8.137255
09.31,330.000000,375.000000,route4A,45.000000,7.111111
02.108,331.000000,444.000000,route2,113.000000,7.345133
04.39,331.000000,370.000000,route1B,39.000000,8.205128
06.35,332.000000,370.000000,route2B,38.000000,8.421053
01.110,333.000000,433.000000,route1,100.000000,8.300000
09.32,333.000000,373.000000,route4A,40.000000,8.000000
05.34,333.000000,371.000000,route2A,38.000000,8.421053
02.109,334.000000,447.000000,route2,113.000000,7.345133
08.37,335.000000,374.000000,route3B,39.000000,8.205128
